	Pellets_1_HILICneg	Pellets_10_HILICneg	Pellets_11_HILICneg	Pellets_12_HILICneg	Pellets_13_HILICneg	Pellets_14_HILICneg	Pellets_15_HILICneg	Pellets_16_HILICneg	Pellets_17_HILICneg	Pellets_18_HILICneg	Pellets_19_HILICneg	Pellets_2_HILICneg	Pellets_20_HILICneg	Pellets_21_HILICneg	Pellets_22_HILICneg	Pellets_23_HILICneg	Pellets_24_HILICneg	Pellets_25_HILICneg	Pellets_26_HILICneg	Pellets_27_HILICneg	Pellets_28_HILICneg	Pellets_29_HILICneg	Pellets_3_HILICneg	Pellets_30_HILICneg	Pellets_31_HILICneg	Pellets_32_HILICneg	Pellets_33_HILICneg	Pellets_34_HILICneg	Pellets_35_HILICneg	Pellets_36_HILICneg	Pellets_37_HILICneg	Pellets_38_HILICneg	Pellets_39_HILICneg	Pellets_4_HILICneg	Pellets_40_HILICneg	Pellets_41_HILICneg	Pellets_42_HILICneg	Pellets_43_HILICneg	Pellets_44_HILICneg	Pellets_45_HILICneg	Pellets_46_HILICneg	Pellets_47_HILICneg	Pellets_48_HILICneg	Pellets_49_HILICneg	Pellets_5_HILICneg	Pellets_50_HILICneg	Pellets_51_HILICneg	Pellets_52_HILICneg	Pellets_53_HILICneg	Pellets_54_HILICneg	Pellets_6_HILICneg	Pellets_7_HILICneg	Pellets_8_HILICneg	Pellets_9_HILICneg	id_number	mz	rtime	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	percent_inclusion	blank_filtered
3319	2606479.3664086075	2538031.761630423	2889150.7697319984	3743856.9402564634	2371123.6206396585	1771585.359501256	4181291.2977346466	4265063.220288701	2001863.9751022272	1311236.5310210697	3714452.8576020533	3537804.5592658576	5298888.20138027	7571909.750171102	3645081.9382689665	5577885.278533264	3386946.5868829316	12849785.192790715	6375580.776838375	3674155.8445921177	5518587.701389367	4644142.275604259	3071944.7939807605	6615575.036336121	8176142.018045488	9160553.064344568	5394242.869486303	7988995.184797398	6727873.3792091515	5394599.519719078	4409824.209821737	4417133.03161605	3791718.02037835	4472487.076685733	8956120.101976762	4969877.542594743	3391958.050661956	0.0	4777707.047927307	5150154.886056343	3968891.442725645	3213401.815309772	5829710.409892271	4173564.977568851	5210495.857474384	4575587.405129747	4858216.866365852	4018233.397571529	5643628.80842059	3772440.6848808937	2210548.884695494	1900952.1811568046	2368955.336355157	2864861.338433778	F25588	298.2469	27.89	26.58	29.47	8289.0	294566192.0	1.0	0.96	49.0	61.0	0.9814814814814815	False
3323	28148995.97503561	22292779.266876593	15515488.503800003	13250970.958974743	14164775.69494384	17189502.323810082	22927459.335727677	38533687.05500924	13892036.10668297	11157030.499096408	20864617.51927172	16494724.121284498	17376921.216507643	27207388.71735095	41048509.57156827	24266104.312953033	39517906.13971081	25892513.67637617	50093747.42699779	17261255.44049277	43122489.0164743	35720767.381059654	24862090.52325259	38444436.48917692	16601278.39080811	28065133.119939994	35620377.994140394	47849897.405955076	27936895.414097395	21387029.389933594	24356447.164135378	18933165.03807282	29986789.132281017	28222253.333605777	29610485.979716264	16998076.5950106	15086780.29027376	33400034.079561632	24569320.80859761	15089481.383930359	23020681.34128742	7292136.772685226	10014219.861587739	13133519.821775213	34338893.05941838	21588199.40340644	27331032.586119484	15463039.640505131	22033088.10325636	6663123.015579404	16830187.412472304	15184317.575723268	10596033.148554046	18295415.482098993	F25610	325.0339	364.3	362.72	365.87	9568.0	1633008322.0	1.0	1.0	8904.0	59.0	1.0	False
3327	2056696.3951681214	1491551.7898464329	5556430.812843716	5206138.339934565	8306832.992569128	2010596.9315736266	3778540.985997577	227143.86830257488	2977468.4647490913	11223247.273008488	3071638.624339728	3633549.890891224	6777630.994272858	2999003.316184368	4542794.792258437	6915468.275697314	3779509.058863315	0.0	968211.2029913375	5448069.112181389	0.0	5758241.480390568	1213201.497614813	0.0	2606468.070705136	2236587.567035266	2368798.30051842	0.0	4780722.917873608	4001852.4543554136	5490293.527170863	7639896.7329718415	6686870.991939951	2573602.4234815845	5207927.519822054	5751904.332811616	6485744.559001569	6794265.025673222	10922158.632618526	12705949.340607923	8333910.717046586	8104781.401494491	9646758.829715572	8329559.930010513	2171477.938108197	4835744.126969102	9051566.158619573	2154256.99148394	6719067.520523507	9805986.943435127	5622138.863586088	3546584.0985002303	2100269.029861521	1561111.689576837	F25630	325.0906	192.33	190.76	193.91	9575.0	357277447.0	1.0	0.97	379.0	55.0	0.9259259259259259	False
3358	2787427.1681860513	2189403.401588054	1567103.5988247297	1541365.6109113535	2114606.692071537	1225115.51566735	1852339.7150913225	187540.39206740801	2776799.234121204	3459923.19349905	111522645.42237055	2589467.801160858	113500008.982943	79977332.68741748	68367154.35431205	84376915.1021003	64339332.01125014	12531928.508671707	25294711.443176135	61358989.24064228	25310737.70878387	102820264.69145204	2265570.3159568757	33640779.55736467	63480472.67498028	48149317.34476576	42397020.79749488	38328183.872055024	61103967.391690396	50613093.572088294	82430948.46298082	99922281.49298358	90493387.43094659	0.0	100064413.31831785	80646354.49300808	112759388.56635533	147185524.3276643	98911402.2409875	89368716.24714321	100240484.11353065	154492477.65264976	253308124.16071734	114188701.18333992	0.0	70768226.65722437	111897769.72477444	22062290.307034556	108931974.2415579	149666936.83083457	0.0	3277850.627292169	2413958.2435407573	2540192.696136776	F25745	252.107	178.59	177.01	180.16	6111.0	1776269878.0	1.0	0.99	19.0	54.0	0.9444444444444444	False
3365	17407980.479028247	21707068.70502263	25316074.834084347	30164853.46036742	21411699.99702489	23499740.1570698	18238166.9739454	21688542.8657323	22350838.773645617	21363277.819719803	1176161.0063849261	26733836.359472748	1105660.499327517	1439273.6107838615	3316659.2225116584	3164463.021015386	2482281.2516966793	0.0	929090.0917153329	1505435.5249185567	155432.14801274915	1643347.6747210084	29029563.248993855	0.0	0.0	803937.7029236751	1147259.224035241	501912.92228586954	1171101.4885704045	0.0	835382.7850978043	1710510.986489179	1419261.082259731	23376591.035487276	2297540.488631191	2702612.9315678338	2024300.277974388	1185299.7463023511	1994867.410327238	1096650.149601714	0.0	102124.48078702827	0.0	2618174.499099952	20844618.485120922	3332838.549308458	3695778.9246427794	878706.6715323629	2580132.493490887	656308.3088484313	26822055.47278283	24432353.33540406	18988518.14567254	24074184.39784566	F25774	276.092	387.14	385.57	388.72	7284.0	571253168.0	0.75	0.96	30.0	51.0	0.8888888888888888	False
3366	99940305.46929441	90614479.65372133	101513573.69085288	99193484.52802388	71209326.21452682	77239374.93949261	71185111.50172627	75027470.38631868	57479323.16632266	53393694.0640965	2392449.505626259	99017944.55939637	4973870.566604604	3418062.2841283074	6713475.779354264	5112271.54275639	4871285.386661729	1481645.414459623	3754299.4637053465	3619462.5928960675	2462207.9698594147	4492170.673542193	78010599.74952884	904912.8980586733	0.0	2077360.6009408254	2983657.673390982	2155587.120420969	2815066.3756336044	0.0	3197182.7106288914	3604792.994223797	4316466.36164495	44982762.44808664	2510394.603645153	4059464.7278016983	2804062.460950831	4138944.327435906	4496757.772205361	3852669.9503620286	3007865.3226386905	4378076.559527444	2683173.3302948945	5670491.74065634	42014910.368007116	5678048.308068588	6162627.703195106	2154281.6345062256	5952850.248142227	5038620.631766622	48300995.8942609	94872283.71790695	69256597.45544088	75781563.30899188	F25775	276.092	392.66	391.08	394.23	7284.0	1821163364.0	1.0	0.99	237.0	55.0	0.9629629629629629	False
3415	2538837.6688175644	1578561.3983694676	2004899.1965396171	1141798.954188291	4596457.573736275	4846019.207676655	4431508.21635173	1406692.2685718858	4945106.8786348505	5017820.270934054	5351367.680705277	2819008.5365573936	4822663.153660399	3329420.545032736	3659352.090655733	4406214.305846718	3378813.7013530955	4022911.369605673	5946021.702328422	6028305.880734109	3842132.9052214297	6731994.6829137895	2358306.182300051	2820552.341246129	2587133.0912731024	3880518.94860213	3703054.1509747873	762255.1602105055	2140566.9346095547	1171783.2800643377	5609419.81373077	5814243.590941423	5874999.828883941	2519803.26606661	3162387.5366085377	2789680.785510004	3092764.2336683185	4438868.651164736	5867069.738375425	5237906.684313813	4396352.502328138	3688957.9237246225	2888962.547305026	5089360.838735764	2567957.8396117403	4036615.517424744	5482524.790944276	0.0	4312855.5309427325	8662212.378975902	3528448.7573163565	1253072.9591852888	1456304.3060417431	1491404.9235790807	F26042	299.0706	161.49	159.91	162.93	8328.0	307419760.0	0.8	0.94	137.0	58.0	0.9814814814814815	False
3420	590746.3196724139	2601713.970015423	2563052.6040699966	2564902.1730816266	1361335.4724315805	1793518.3085432788	1903505.9197836178	1723243.8297169637	1878930.1481632867	1557476.1091150548	3962380.2257647277	2702482.5607933025	3728545.6762376945	4496514.48746325	4212694.0082284445	3595790.6436814996	3258499.0997639457	3887017.388903641	3824080.348033533	3523369.302423668	4964446.727798234	3873421.7447482166	2770473.314271501	4287891.11087334	5071866.020401152	3871099.967933831	4186113.243502922	3609569.4869823176	4940085.87732764	4014856.753654716	7266159.65434961	6140837.466113472	6143305.863144634	3749325.8146111174	8704792.461667536	6354194.082683129	6791353.994412681	5394037.629538626	4335039.443867735	4952589.181998808	6068548.597784218	4261702.587271851	6948226.885892005	5217889.4032004	3497982.3209906965	4680610.924926235	0.0	4979510.306506056	4100304.8933241707	3264423.2669220893	3162966.253774585	2258480.3883901862	1814333.1792671345	2694651.8223671755	F26075	299.1137	36.43	34.85	38.0	8333.0	251619896.0	1.0	0.88	86.0	56.0	0.9814814814814815	False
3437	139806613.83599702	142525079.68816608	146067019.0746156	143096082.23235658	111012899.8337687	106429326.64752828	129183329.98506826	129060450.28741042	124474244.7060474	134751153.86567578	344156793.9370113	166899452.84368113	314633720.10244215	317405140.7235029	308981304.62654215	308717701.4134789	334512578.0986367	345494905.45596755	346015490.4822991	323657361.99698704	378388188.4857214	317996256.8882913	151415089.69225803	429508037.9569937	366769909.1539497	364154208.35483587	352907272.90876156	342693961.11597455	286765779.67343485	342727624.89068645	333748135.61146206	334225099.98874104	364917074.6984429	162944590.79521382	225004205.57163253	314397296.05187964	340209447.4305036	316579104.77919513	302777084.3535602	351314051.3243318	358926523.6148236	300976169.17696255	227902894.88188133	320802584.8357953	177424517.0710031	313462316.80715877	329408673.6877659	312937087.2129073	276696187.08566886	241077432.7360925	146147868.51908377	120770325.82453829	110517986.3949679	130221985.18699709	F26138	276.9917	222.17	220.6	223.75	7318.0	2104466497.0	0.86	0.98	35.0	62.0	1.0	False
3450	3805214.6561720325	4507753.294085362	4232249.647182377	4144685.6761317984	4087375.460190994	3573187.423167568	3649794.751312131	6379836.3700052155	4105067.557528017	3007319.6553119896	9158296.114316583	4806747.250057185	9965953.27196645	10165545.11328935	10195220.992587747	9036933.48269781	11749773.645216372	13282950.326912494	10666587.394846605	10765125.323223626	11763321.63690412	10033244.458479531	5508650.829452937	11729138.763736978	11736243.58191987	12023064.590030564	12100945.858076878	11553192.73267648	12525540.458884988	10806366.408706462	9805729.008114174	10541256.364306515	9261302.780588102	4334716.061398501	18209648.25152847	9321377.484864386	6832393.886975888	9604001.518920723	9921019.251729613	13149938.270747507	8476749.052108375	10471902.526156023	14643756.913694384	10224068.317832014	5704417.469772376	10308883.063795634	9858078.801772268	2355668.203858502	10683176.419943703	8649042.30400313	3554916.2773364224	4171567.929533919	4379915.681274761	3503890.8724961397	F26206	299.8662	152.79	151.87	154.37	8352.0	533713242.0	0.76	0.95	23.0	58.0	1.0	False
3456	3776162.030367258	3573070.745288728	3257703.294536931	3142763.1064476147	3639161.2088459483	0.0	0.0	3976663.7525797314	2910401.0269670803	3379490.032899367	8615677.835952668	60760.881314962244	8049045.821210056	6657286.432698393	6976240.240235923	7868134.645140961	5982637.576233393	14134123.945464596	8839068.25819057	6663923.8265979	8827809.247409848	8032990.0544253355	3183868.5470292903	9389163.181870978	11703927.253003383	7621748.050766493	9033212.793139335	9522425.844377562	10711894.912289416	9612602.337811364	8340790.249333952	6810346.309193174	6247402.485189529	4805082.682872112	14635392.134728074	8256040.480369305	7355434.174916814	6921001.538824045	6327925.163055774	6290079.151186559	7175026.993686055	4507758.182835716	7070817.283160596	7199726.620551472	4418932.891953889	5363919.074015962	6551581.73005028	5446799.82536291	4404917.463087468	6229122.427382887	3544573.11556229	2732370.7832504814	3350470.8724486465	2503304.411105152	F26244	277.0867	214.42	212.98	216.0	7334.0	362161836.0	0.77	0.84	11.0	56.0	0.9629629629629629	False
3457	2973767.3460995243	2150758.2861412945	2776988.106595287	2456713.098763314	2306497.436400133	0.0	0.0	1791646.3871692326	2243807.3051087316	2925223.3392451173	12133166.821620826	0.0	9711851.252530286	7631786.745815891	6179385.642434747	7317280.195322127	5284782.002640896	210858.9051838885	2760626.548973196	9490975.243537934	1699164.0342639014	11029672.18238641	2966669.793498929	496516.84579296253	1334651.5545254373	1917228.9725270686	3664786.8181537567	2035580.5798067937	6546203.603221363	6456499.339902516	16302749.54744257	13224334.542474069	10548645.085176677	428698.9754110833	6314485.079015161	5294044.3351732595	9748900.22535589	10889586.642287137	13479090.297294829	15648492.437246924	15802399.759123063	13300401.864682335	12673485.55781661	15180764.908316018	271430.3617762482	13523136.39044367	16218702.352948515	14068976.287339265	16555033.721642679	28031530.775088362	358003.6500060764	3487682.2581682126	3211299.7962168693	2810283.7864880133	F26246	277.0867	295.43	293.86	297.01	7334.0	429752918.0	0.99	0.98	124.0	54.0	0.9444444444444444	False
3458	3338673.8529132837	3755577.8447146732	3371675.8077269164	3128071.795512425	3978154.1589045	0.0	0.0	2311622.341791966	4542894.025780369	5675528.3906905325	14451005.447845457	0.0	13405184.894142283	3676273.9172434956	7260662.954352425	8272161.935462745	6862475.655334377	175492.87746480748	2956959.400871178	5984865.277326702	2605190.0464751944	10232394.16350376	2855951.129979643	659967.2968058494	4884189.005825207	1085927.4737072403	3093809.119641195	416604.1968541545	3933545.892617322	5874500.245437033	13938351.343066927	9041368.271595394	8476153.260267429	633159.1207815512	4777444.11805675	4785998.616137526	9491693.594706608	12833553.113160348	11990357.593875626	11488899.028008932	21689112.088934585	24680117.518865388	32310424.95532698	12219579.611523144	0.0	7960651.659412165	10869374.805507753	16318181.895881146	11265243.414010862	31363987.037825603	1650266.3500514945	3843249.3644092316	3102756.929731049	3470884.9361158367	F26247	277.0867	316.05	314.47	317.62	7334.0	456416837.0	1.0	0.97	155.0	53.0	0.9259259259259259	False
3470	0.0	110340.9812263909	1066439.6054202195	0.0	1901213.0253675096	2156448.9951460566	0.0	236385.26121157582	2422496.3409291413	6593161.305777774	47727640.00341026	299509.6360173448	33765637.70255791	17396574.14574288	19906294.095575187	22361761.55776875	34149510.468283124	19596582.336647008	35934958.25779262	45703426.04265223	26515236.334361855	57937367.81734921	88490.78965361121	20584415.894847658	19970424.070498444	23101761.525853135	34135406.75138593	26430891.19587894	62599987.12040302	45970118.77851233	61202425.008955695	68865325.02852091	51876996.85764009	136546.25505021494	62660568.233238794	45753809.35532965	56128951.85011412	29364731.133796632	14668892.069613792	13901070.836535577	31591723.975446958	16212287.747613039	14199169.86698482	41769564.627070576	106284.45444306532	24221548.760693517	36535891.22171709	35937998.005247556	15784529.830403797	59143267.84861654	4161942.9480635384	5035278.092907148	1361659.00713318	0.0	F26377	326.9888	324.06	322.48	325.5	9653.0	1207259599.0	0.71	0.94	19.0	53.0	0.9259259259259259	False
3471	2901021.1216323823	2283565.117401637	4133501.821210585	2088972.6316187063	5096804.048940296	4972131.858000325	1272349.5183965173	1231292.9783705329	6321984.772083727	11470893.458336981	40324963.64032256	3860858.1932866513	36267930.23918543	21379465.42191108	24496117.51791697	27289587.635214463	35194111.43785706	23999277.402659476	41415612.726423025	50524724.22780717	29871519.20334355	49703978.005932085	2619192.3076726305	26077620.854596544	25390733.77090683	28936175.78186212	39329359.38975631	34458697.42678621	74771246.84889811	63433131.59629076	61859836.94885533	55081331.823629685	53375068.54323286	1822983.0559141962	66840297.76029387	54618446.88277713	55322423.60149309	33401072.86836407	17049006.21041301	14594686.910366327	34511534.72354308	18138759.671001937	20828120.649139207	42062298.40459464	1069808.443290966	29420297.02197491	40281613.69093491	43951281.403271146	21877463.462192163	53507860.19486013	6770215.764476542	8441857.40072364	3740355.590134013	0.0	F26378	326.9888	326.95	325.5	328.52	9653.0	1403537287.0	0.74	0.8	22.0	56.0	0.9814814814814815	False
3487	385009.89912729786	684187.4767479367	668910.7693823607	471122.99664324085	546726.7221384624	813810.4513070451	0.0	1032245.2315378955	706595.8023648872	861985.7520397985	1452624.966332034	0.0	1361830.8117237913	0.0	1320112.869741208	1324820.699112069	1834666.3631145076	2674591.350461756	1803201.2276737648	1149592.2842408577	2453031.6488500303	0.0	0.0	0.0	2629500.3437459483	0.0	1388420.332867959	0.0	1421357.4599126985	1570319.00978817	900289.994373366	1131014.7161146295	1625527.9330638729	777299.6632413917	2559819.300767507	2046614.424693285	1551678.8302782488	1031849.9927840299	1397419.8053896946	96751.40041682376	1338809.6541409984	1406525.725508632	1209711.092233781	1612977.8859141616	0.0	1338609.9101282235	0.0	1762022.5360406863	457368.64775042754	1163551.4689443246	702218.8470853523	489439.81730356347	645205.3542888026	424081.1185966666	F26455	277.758	1.44	0.35	2.75	7353.0	69771746.0	1.0	0.91	7923.0	47.0	0.8148148148148148	False
3488	3508370.1068688147	3371688.994879393	3843964.2448197883	3637175.771752613	3386929.7613068125	2666341.2803381514	2778461.311589139	3258002.3642817177	2468938.623854808	4024986.544941149	2394873.444455574	3684731.8890617844	395157.93708247313	357222.5308710587	198443.62203795929	926913.8943548423	1954564.9710754198	0.0	587554.1544376138	1393821.7040827316	0.0	0.0	3114759.7390321936	0.0	0.0	138550.2498033047	2355773.410319738	7117374.6915128315	4364630.969963006	2754673.4768511294	1637919.202476674	2590909.6156970086	2024362.727812771	2272495.8609034903	11813367.486004826	6855018.370674893	3490385.7819780842	2427093.128331033	582741.4721033807	346454.5692715957	466819.0662582401	292983.96625869925	500544.96256798855	0.0	1551601.792781737	115614.08292934849	489467.5159644794	2745474.373798073	462640.88707070856	1951860.488348144	2594831.079096309	4533257.852435978	4115438.607000948	2959521.268644773	F26457	253.0865	287.03	285.45	288.6	6159.0	181069683.0	0.88	0.95	26.0	52.0	0.8888888888888888	False
