m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
329.0152	364.58	0.011591502240918755	-12.214925616981839		-1.3176996161028605		
296.1238	257.62	0.02847744234693716	-6.7580137518767405	C13H17N3O5	-1.3828146228699403	Asparaginyl-Tyrosine,H-Tyr-gly-gly-OH,Glycyl-tyrosyl-glycine,Tyrosyl-Asparagine	kp1420_295.1163
296.132	285.04	0.03975809264665246	-5.890915945460707	C14H18N2O5	-1.4354260907596732	gamma-Glutamylphenylalanine,Tyrosylhydroxyproline,Glutamylphenylalanine,4'-tert-Butyl-2',6'-dimethyl-3',5'-dinitroacetophenone,L-gamma-Glutamyl-beta-phenyl-beta-L-alanine,Aspartame,Hydroxyprolyl-Tyrosine,Kelatorphan,Lidofenin,Phenylalanylglutamic acid	kp1387_294.1209
347.1922	242.71	0.03592416368030354	-6.085822038492785		-1.4401877063339512		
297.1267	257.62	0.03493562317350595	-6.1472972879790815	C13H17N3O5	-1.379734515903042	Asparaginyl-Tyrosine,H-Tyr-gly-gly-OH,Glycyl-tyrosyl-glycine,Tyrosyl-Asparagine	kp1420_295.1163
331.0105	364.58	0.014283489162216455	-10.943505561786287		-1.299987034452009		
261.1443	305.2	0.019984252587158927	-8.575037519628768	C11H20N2O5	-1.510378851306701	Leucyl-Glutamate,gamma-Glutamylleucine,Glutamylisoleucine,Glutamylleucine,gamma-Glutamylisoleucine,Isoleucyl-Glutamate	kp1709_260.137
261.1443	311.24	0.018170789287578728	-9.157713895151442	C11H20N2O5	-1.9091884681614495	Leucyl-Glutamate,gamma-Glutamylleucine,Glutamylisoleucine,Glutamylleucine,gamma-Glutamylisoleucine,Isoleucyl-Glutamate	kp1710_260.137
261.1637	247.22	0.023443490703209672	-7.4757562842410294	C11H21N3O4	-1.6874127129719305	Isoleucyl-Glutamine,Leucyl-Gamma-glutamate,Hydroxyprolyl-Lysine,Glutaminylleucine,Leucyl-Glutamine,Lysylhydroxyproline,Glutaminylisoleucine,Isoleucyl-Gamma-glutamate	kp1648_259.153
262.1184	186.25	0.040036265881819334	-5.8655159475084035	C13H15N3O3	-1.8079382445538883	Glycyl-Tryptophan,N-[2-(5-Methoxy-1H-indol-3-yl)ethyl]-N-nitrosoacetamide,Acetamide, N-[2-(5-methoxy-1-nitroso-1H-indol-3-yl)ethyl]-,Imazapyr,Tryptophyl-Glycine	kp1735_261.1112
364.0066	185.2	0.011678933908733322	11.862698109592928		4.75624749994045		
263.8582	214.51	0.04061867440898939	5.828382486663806		0.4678860199929318		
366.2132	278.2	0.028694229654896715	-6.688268874155585		-1.289534709676186		
399.7476	36.86	0.01786120328225378	10.00343068506887		2.3668619160190048		
267.0713	177.72	0.032687536424631645	-6.306322542380226	C9H16N4S2,C9H8N8O	-1.1714606787502895	Metiamide,4-Amino-1-(6-aminopurin-9-yl)pyrimidin-2-one	kp619_244.0821
267.1078	273.7	0.021792146701637715	-8.123824383427218	C11H14N4O4,C10H18O8	-1.3317110023785155	tubercidin,2,2-Dimethylpropanal 2,4-dinitrophenylhydrazone,3-Deazaadenosine,Forodesine,1-(3-Carboxypropyl)-3,7-dimethylxanthine,7-Deaza-2'-deoxyguanosine,Doxofylline,(2S)-3-(4H-Imidazol-4-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoic acid,[(2R,3S,4R,5R)-3,4,5,6-Tetrahydroxy-1-oxohexan-2-yl] 3-hydroxybutanoate,Glucose butyrate,Glucose 3-hydroxybutyrate	kp1945_266.1007
358.0449	325.71	0.010368390907013346	13.732666409307786	C18H8O8	5.153221493147008	Thelephoric acid	kp1820_352.0211
405.009	370.51	0.022714906859334364	7.642739098249141		1.4397071174768854		
406.1315	258.4	0.029365332277520917	-6.593217728652191	C14H25NO11,C15H29NO6S2	-2.569158059160209	N-Acetyllactosamine,N-[(2R,3R,4R,5R)-3,5,6-Trihydroxy-1-oxo-4-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexan-2-yl]acetamide,Lacto-N-biose I,Poly-N-acetyllactosamine,beta-1,4-Mannosyl-N-acetylglucosamine,Galbeta1-3GIcNAcbeta,Thomsen-friedenreich antigen,7-methylthioheptyldesulfoglucosinolate	kp1806_383.1423
407.0135	370.51	0.022882765430310745	7.598463357107299		1.545859132017771		
361.0784	374.72	0.0011400559896724137	37.07292523223747		6.977349761398438		
361.1978	256.43	0.018107872883702913	-9.722557913130437		-2.261143048562108		
