	Pellets_1_Rpneg	Pellets_10_Rpneg	Pellets_11_Rpneg	Pellets_12_Rpneg	Pellets_13_Rpneg	Pellets_14_Rpneg	Pellets_15_Rpneg	Pellets_16_Rpneg	Pellets_17_Rpneg	Pellets_18_Rpneg	Pellets_19_Rpneg	Pellets_2_Rpneg	Pellets_20_Rpneg	Pellets_21_Rpneg	Pellets_22_Rpneg	Pellets_23_Rpneg	Pellets_24_Rpneg	Pellets_25_Rpneg	Pellets_26_Rpneg	Pellets_27_Rpneg	Pellets_28_Rpneg	Pellets_29_Rpneg	Pellets_3_Rpneg	Pellets_30_Rpneg	Pellets_31_Rpneg	Pellets_32_Rpneg	Pellets_33_Rpneg	Pellets_34_Rpneg	Pellets_35_Rpneg	Pellets_36_Rpneg	Pellets_37_Rpneg	Pellets_38_Rpneg	Pellets_39_Rpneg	Pellets_4_Rpneg	Pellets_40_Rpneg	Pellets_41_Rpneg	Pellets_42_Rpneg	Pellets_43_Rpneg	Pellets_44_Rpneg	Pellets_45_Rpneg	Pellets_46_Rpneg	Pellets_47_Rpneg	Pellets_48_Rpneg	Pellets_49_Rpneg	Pellets_5_Rpneg	Pellets_50_Rpneg	Pellets_51_Rpneg	Pellets_52_Rpneg	Pellets_53_Rpneg	Pellets_54_Rpneg	Pellets_6_Rpneg	Pellets_7_Rpneg	Pellets_8_Rpneg	Pellets_9_Rpneg	id_number	mz	rtime	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	percent_inclusion	blank_filtered
5765	1800072.1568418234	2110267.1260919645	2042913.244241467	1665715.4394730576	2048816.4780031184	2636399.695458032	2203375.359918159	1638799.9375274805	1873498.2937410292	2072871.8911088905	2076218.9877473759	2881394.3657639194	2188286.72537689	2745124.881092755	4394110.358735807	3265539.807430949	1788634.7283468011	2112280.757419838	2182917.128097867	1209849.0596423394	1626720.1151520442	2484626.6616521706	2943449.7292155377	4147039.017986697	1797103.4556553082	2081156.6248109257	2310764.7490149923	1635567.3057319336	1537017.9210050416	1379818.2283886827	1541179.1423649527	1322674.6389612632	2256216.404006924	2600461.1434795326	2507339.2040592725	1653964.2951546847	1189843.1926591692	2970387.1189492387	3562322.0661020633	4114320.2215799806	2240072.6564533855	2372253.275787601	1728680.4698892941	3302608.894275171	1515610.0582548187	4346617.689739868	3517800.1601852756	2017407.2599346514	3269219.402611546	918595.4041990822	936391.012204168	701487.0746969649	1698360.0204872706	4428671.93480963	F39349	712.2637	219.0	217.81	220.57	14780.0	135932336.0	0.83	0.98	86.0	61.0	1.0	False
5766	2276481.9793927297	1929287.1545667003	2441576.898527106	2164571.7349745487	2112214.3479606435	3101909.641126507	2423661.2053705235	2241887.9650667408	2384255.3337808647	2679568.1607410633	2961636.154739382	2101051.738474487	2669546.471439165	2530745.5735859796	1119673.703542357	3481792.8583542784	2283334.410645317	2118627.6122250766	2194546.518891687	2182302.2624351927	2365959.5830921233	0.0	2365617.2848620126	4249975.343118816	2538409.2459026133	2331691.7194398097	2957433.646221743	409972.2668532295	2673241.5199385174	2396007.6429900154	3130082.2264752565	2596052.141461349	3562415.3455615803	2337921.613169938	2403028.1236071885	2163980.3380316077	2654931.6436696933	3632804.5596852507	3319917.523272115	3490406.9789476185	3267604.72851986	2815461.692811824	3317075.025632482	146556.08361227642	1727438.5716388733	3223725.4166444885	3170766.9819363067	2872678.8207802786	3162618.1939034234	3162067.328848802	1259379.1937080994	1053605.1305925623	1353122.3411752626	676243.8591836431	F39353	712.2637	262.61	261.04	264.19	14780.0	140902367.0	0.8	0.95	12.0	60.0	0.9814814814814815	False
5767	2965144.7764049433	2968299.7590009985	3235539.9844297175	2630261.536585237	3144344.400221351	4023843.3238170273	3029168.3372314405	3227597.237051745	2826828.4578462658	3206133.8772994853	3291319.7664180193	2896912.0442823847	3203606.708939746	3463342.399107378	2564391.41190469	3829457.857532206	1959340.174236409	2119647.0505833495	1699482.738326106	2070592.2420895158	2682500.8016795237	684207.684185769	3214827.2727068304	3906752.408284297	2458684.5743453493	2313316.25730881	2848538.0643676966	0.0	2179969.6283869254	2111473.1174520236	2883545.011153747	1950212.541197962	0.0	3149552.9321709876	2450167.2370726215	2031752.1478139146	2588069.6618407373	3655962.288143467	3425404.746421464	4039676.4864203813	3704434.278838241	3215464.464015793	3396859.343111488	645972.9047500402	2396967.173008888	3964672.384762975	2975287.93017859	3106478.214722458	3935141.831557221	3681682.6447249013	2031635.1647850345	1788443.652291596	2023198.717646104	52959.374609757986	F39354	712.2637	273.68	272.23	275.12	14780.0	157565754.0	0.84	0.86	16.0	59.0	0.9629629629629629	False
5787	16462496.445551548	15333630.35137405	12382551.422774697	15207257.739177376	22882459.34381507	19236475.22371201	13868420.925177483	14853063.81360054	13479133.303772433	15211647.917155173	39113163.950933605	6511883.009141837	33172846.353495225	30401523.549152274	29938313.578595154	34285629.39911274	32272908.378581464	9628882.850750757	11162327.145238882	15717998.955403369	18300258.05747642	46902291.35872147	7278202.323783972	21907197.999157522	25627815.91592809	23597827.350098547	26132899.49420104	30238894.143585034	31321714.335102536	25092523.0291143	35939547.80009645	27395869.66689515	34468642.261101276	16547053.792877559	15718631.14885647	15515366.678305797	30137538.521043323	34170640.665653385	7097623.063738591	14186102.937573656	36496091.49397483	14398878.765891882	23836337.391757455	34209635.03458353	18204678.070163433	29608775.896335453	28651314.977773216	26141117.575199377	20939908.079433203	28741451.409160625	20947346.65555942	18732677.24526185	13543207.992038842	15487940.834086785	F39418	578.8692	21.89	20.16	23.46	11951.0	1189425280.0	1.0	0.97	95660.0	59.0	1.0	False
5818	2960963.5070590586	3010210.349279012	2871122.67896969	3561625.7445595656	5375724.306361497	3730028.868628196	4088409.123150396	2949840.999361579	3281153.948663165	3037104.5712576825	3394825.6829917394	4485682.375053911	2313464.9503436694	3811726.7032350986	0.0	3432598.2901230752	3466632.8240955607	3275628.3375756787	4796105.858207883	2837380.2068589013	4434106.861246416	6546751.0243860725	3863458.415327903	6740123.32605003	3843934.402377417	1473293.2267983528	4181738.4544723085	3483049.039897741	2589386.681276232	3358207.8940175776	4885347.697778792	2832795.2891125097	4962402.482518748	4113656.1931630257	4180381.410832542	2460047.9116116217	1548469.808814283	3103445.277494733	4069482.085173788	4101196.59638288	5572688.294609626	2342499.543719105	3230202.8661712785	4060154.1472336347	2525434.581155602	356575.61305720883	3467804.3636800395	3660435.9579572524	2970688.0407824675	2098347.3317923383	2427287.7598310118	2245135.3704852746	2053122.6125567008	5531215.994078166	F39673	646.2216	178.43	176.98	180.0	13420.0	204627515.0	0.92	0.97	2705.0	60.0	0.9814814814814815	False
5827	10551984.614111595	7898159.045303213	8295050.759647045	8621693.464014467	12229574.0556273	12650232.923775727	8839438.506550802	10070526.179512056	6723148.002249835	9358752.812307397	25195663.285943083	3284670.134692807	23101464.22139974	21017576.38959317	18428570.320204407	24794577.878301743	19659056.075162638	4453021.413354856	5419689.5706448965	10064284.10927106	9510387.531299133	31007720.46671427	3918332.9502113573	13074116.923571812	11358829.724804312	10279031.319339521	15822327.98696155	16914861.518154614	19385917.687744334	14588071.267937915	19030889.13343924	18579986.951111875	20246510.68168673	8966714.01877131	10172138.375908265	9180149.499491189	19916910.87549706	20490751.504751313	4803161.178309284	10049585.195167504	21902941.29916302	9805348.867812539	16531128.05504071	23216380.890815515	10689202.218239639	20793714.363692474	20827488.346840356	18233095.820509695	14919520.083889449	19761521.405197334	13470673.402452461	9975666.907052785	6383637.793871024	7396787.006220835	F39715	714.8448	21.89	20.16	23.46	14840.0	732416003.0	1.0	0.98	62482.0	57.0	1.0	False
5828	9398169.487040205	8804800.57747329	9028273.893060226	10539593.313634796	15613480.406457111	14838017.092375686	10928186.54356015	11816256.870702438	10225823.731695205	11602581.34783377	30672041.05699086	4769816.218822448	26849487.90950491	24881699.525510572	23809580.360185906	28400427.00675008	26581874.590551257	7100167.794687006	8760833.169191346	13032880.492180469	12971789.662258152	36867268.75335974	5465844.347752453	16196388.375263976	18979505.726977523	15997710.660381582	21524624.700275294	22638607.22503265	24881063.770802323	19024169.027021375	26602276.53652881	22546879.72060989	27666865.647280805	13717294.03958329	12461728.682842411	12610826.720410138	23723551.01655046	26974282.361596152	6074942.344791673	11275016.264298785	28521002.236221027	12261626.071097076	18722960.525730334	24280741.904065814	14199580.769615645	23050510.196620714	23589887.68151561	21817348.91016222	17879763.977745846	24031651.385461364	16964645.315893054	14590231.9850496	9529872.02523474	9905296.547216738	F39749	646.8571	21.75	20.03	23.33	13432.0	926468986.0	1.0	0.97	75974.0	59.0	1.0	False
5834	4296454.588856704	4572268.757366646	4039709.653177512	6127946.7147544855	2905612.0863806307	4270213.587693984	4062134.3738897676	4704050.369731321	2804614.0944063347	0.0	4147723.736816253	4171011.5437424406	3401818.2980768722	5042037.937829586	4243162.786948245	3907874.3102524644	3533883.491108141	4971131.698907649	5405464.528369143	6012907.797734204	3926267.314487133	3431779.482178071	3382196.1609011632	7374165.792669146	5203728.256763222	2950329.315260511	5529791.489771813	8338049.931587279	7628386.110030248	6129578.280027782	4538188.448508303	2681877.115997285	1876609.7089628982	4730401.040047908	3174468.486650844	3275980.973183228	3160609.9130417607	3538809.1022939193	2863980.0361403106	4357238.294419756	1942119.2344634172	3350088.3104870412	1710906.7867904995	4369186.000133707	5063005.498571282	2892520.309891014	4303471.845128181	4056935.9273050125	3816949.845130131	1323380.6947645831	2147462.5955880876	2649419.603612799	3333860.1805189378	345983.2032402306	F39773	579.1435	214.9	213.33	216.63	11957.0	222017279.0	1.0	0.97	12381.0	57.0	0.9814814814814815	False
5862	5492227.206665047	4953986.713274191	4500271.082908215	6582789.025295024	2508991.2277920814	4890900.192360009	4786978.896842058	4991747.319530411	3444434.805226253	0.0	4335272.319337914	4899798.30447913	3327335.6938577523	5995916.331770869	4741742.216584484	5152901.504329249	4133564.976328532	6020785.923458453	6035350.549998069	7205536.63842874	4290376.963356482	4610049.9512028415	3801387.668310934	7657875.019318161	6592982.823536818	3666571.2777994084	6041864.5054562045	10530536.072770312	8442618.101030365	7507215.367421458	5075424.487461813	2863025.147440121	1580539.9108481759	5532407.284967287	4576560.606795096	3960841.623699436	2962114.8542950503	4544134.042060971	3542292.181049949	5164845.08549376	1891929.577898955	4012063.7786353645	1403999.417739846	4794044.872918124	5999053.219169086	3987177.0735954274	4896193.773454728	4456473.147123048	4593451.235527964	1178643.989502928	2024745.084789714	3771691.374722516	4164652.583428557	172116.5338845057	F39925	580.1388	214.9	213.33	216.63	11978.0	258076274.0	1.0	0.99	14317.0	58.0	0.9814814814814815	False
5871	4968425.036637279	4837368.754151074	3107577.204627499	3941624.5747502637	7468689.843046731	5294778.761368653	2897982.5565263024	3498238.9890261064	3392181.9599418608	4524657.209005628	12256980.77265522	1106001.715541193	10032488.788933525	9920019.38487367	9030047.464658804	11332179.245154437	10738171.703708617	1872478.9353070396	3245076.74333631	4704865.643454337	5289043.064361225	15776325.50081419	0.0	5546967.05259278	8617330.918589028	7591566.656067618	8145719.538552641	9712875.841625707	9285840.014557589	7683829.112729004	11239141.294740884	8906660.071358914	11119541.223659802	4975718.311696951	4445204.698758799	4670228.667706584	10019381.64201636	9150342.411090689	1648616.3792213758	4621975.512258198	11868819.978209907	4395210.22932449	7655401.881726688	11445802.867560495	5071433.411404928	8463380.367725132	7104063.911704287	7540258.847483762	5935063.577305104	9182255.451817486	5960093.053167812	3956532.1356202126	3572003.9166116845	3970803.9242101177	F39983	580.8666	21.89	20.16	23.46	11994.0	351256048.0	1.0	0.97	30262.0	56.0	0.9814814814814815	False
5892	1352732.8672763472	1300641.6246826209	1903246.181577263	1130033.7130323127	375627.3335732194	2211888.862547666	0.0	1294652.951277612	1432879.2946715015	1141941.4982359577	1543686.9842775203	1028835.148213403	1473216.8688005316	1076001.2700681835	1068116.009574214	2218953.040025368	1106937.3097551097	1423360.797909542	1983023.222525418	1098609.28373716	0.0	108845.01015303293	1712440.2868345222	2997204.198598117	1213053.439620201	1058214.4232639002	2059677.513698898	1065613.8022161417	1100171.8106255694	0.0	1911412.4235780896	0.0	1819253.1616412145	1325543.1103738104	1547062.4826446215	1114200.95651458	1254270.551450797	2089617.8989758412	1370547.0751857732	2206801.022127978	1509417.6083269313	1717062.9478367937	1495138.085192658	1724565.5290513139	0.0	1267973.1628009523	1623370.2954641331	1626447.6268326375	1173724.4715511517	1362253.5877030492	0.0	0.0	0.0	0.0	F40121	648.2491	247.2	245.59	248.78	13454.0	68902914.0	0.9	0.92	18.0	47.0	0.8333333333333334	False
5893	630907.5265289121	611014.6441337796	760403.0272966694	467909.7962350364	862911.3934459751	1264181.8766055417	0.0	1030264.0306309082	708411.2600171783	462496.3166153423	1179027.7426343034	812763.2684791293	1008984.9987873561	562670.6442237752	476151.5678395508	1134783.643729334	745841.229766627	1033423.8342386914	1224999.8278154477	510801.8407832819	0.0	661421.3271536602	1198150.334866766	1846604.4639793593	696699.1239699965	425856.3342559052	1206359.5918693473	783381.015539118	526753.9768538697	0.0	961778.8413313209	0.0	897325.3815498911	614568.9362505025	742632.0529956752	843331.7200229898	545473.6538133161	1711123.839047658	1340969.2611129729	1308522.5591677395	1158935.7537006543	1154360.6728896485	1223824.4350338536	705637.8062484188	0.0	581620.0582295862	1147833.7257473422	1005831.12187956	1053939.2718118294	1217052.5099676372	0.0	0.0	0.0	0.0	F40122	648.2491	253.27	251.69	254.84	13454.0	42329775.0	0.71	0.86	26.0	47.0	0.8333333333333334	False
5907	2832505.5108480235	2577335.7002559816	0.0	0.0	2910132.9876329	3480935.3462294536	1995778.285154359	0.0	1833865.362903671	2613678.4967765077	7185508.144932007	1217621.506151898	7582272.9919684315	7176575.000405185	7648281.111572948	8727429.770172263	7247284.721044817	1207684.1905828954	1105406.5980813885	3215759.5100994534	3627794.8744757758	8113217.4004451195	0.0	4233987.479306403	3955870.354503253	4726153.3064976055	5938488.820408971	7124379.43242545	7364633.9245610265	3747476.6802982246	5062674.79699348	6376062.251168777	5513611.056929736	0.0	2586514.355247072	2414050.071429609	6466706.741064271	6635031.028332021	0.0	2919953.1746219206	6527517.782557323	3273262.8959264373	5171598.940196529	6198148.71224452	3848114.464476913	6423039.671395918	6337047.654760605	6212792.685501087	5628936.540835461	5062396.40406118	3497393.7395486645	3821993.6569590373	0.0	1686629.408671515	F40210	648.8545	21.62	19.9	23.2	13467.0	218875499.0	1.0	0.96	20159.0	50.0	0.8703703703703703	False
5936	6078919.991738021	0.0	11988804.781137738	8867991.758040316	9853236.793941582	14083055.513924006	8511624.317984037	5485428.587829476	1064479.1178178876	9035202.234438932	26508.430063570835	8675016.277722608	5760632.886547391	12759323.794642355	15740398.678831194	0.0	30345.752326396912	11856900.319571082	14754093.332482176	0.0	9964044.395378526	762196.2234257909	9124587.386884548	702699.0279674908	15858172.759386515	0.0	0.0	166675.36397145363	9555068.2632029	13180778.335934425	139822.94865023968	0.0	15488092.170619527	9903163.231853958	12556797.871164318	10330566.67848874	798516.288822522	18666258.44643577	5598953.067659098	0.0	17305094.560879514	17598317.29692103	12982268.95691383	15002238.034281695	8771144.479623325	17676183.812759172	14735323.557689067	11680123.094828274	842521.6757482078	13254741.951403907	9172155.49142783	0.0	8361287.500190532	9011678.063738855	F40452	581.5632	449.29	447.71	450.21	12012.0	474222870.0	0.74	0.84	13.0	51.0	0.8518518518518519	False
5946	893326.8072812271	1697392.2305456847	1952905.5816356465	2718573.8054026314	1517253.3417458406	1575503.7091245728	2807092.447305054	3447809.415171215	599985.8918250917	4188854.7292742506	1059809.4423709179	1265255.3129471997	846625.6637897197	738055.8780585539	0.0	678512.26011563	1546988.674056703	0.0	2423242.3441726076	1891630.6435915339	992357.1879567712	1690673.2384737583	1918555.2640183056	1268328.5499647125	1629189.6908347055	1539014.944651046	574240.1655357577	1664047.7018667324	1231130.3142189994	1187433.2426842342	751204.748812006	876697.0036095653	2055109.5912469476	2476985.616035046	1755700.6140763445	1452095.4363982808	1974220.9538474192	700893.8935465388	836359.8542628884	1032597.9238185541	1865305.3500708519	1438894.9625546483	1091168.1743628427	0.0	1018385.3541368096	955805.0975958392	1107249.6090856171	1532881.9410763995	406626.9623797837	1335887.0649636916	2385931.474657666	3367274.006238177	2382371.0267617437	3818880.467155073	F40487	650.8667	20.42	19.11	21.75	13505.0	85711899.0	1.0	0.91	8574.0	55.0	0.9444444444444444	False
5947	2765286.845654468	1534963.4722482122	2651168.0641578445	3722435.2580766575	845349.0975103596	893399.0614011959	1843576.4206397485	1687874.2124157264	2504395.928921896	2895951.3703195797	2122482.821389036	5721762.688541108	2599200.452074914	924764.5425191396	0.0	1549000.5015135156	3093399.7633702178	0.0	1838986.8646894344	3170191.2153332364	746346.1337967757	3659139.3211972374	4050187.0582625987	1084724.1201396135	905712.7958137351	1474994.123565134	1800775.332650017	1155494.1697229268	1188585.6900856665	1096628.7209914296	425358.5124795262	2747748.1172976396	3920252.536775874	1216104.6118644634	2046666.815056967	2761386.1275686715	3386610.2019971088	1420450.3323270422	3020448.8367943517	3179926.6566236923	2935113.059448456	4632230.327354066	4384024.43227473	0.0	788135.236305415	2644049.2931417986	3182127.232257785	4012393.58082903	1421795.7805068567	2887297.589806306	2022017.699719165	3353302.0746124545	2998302.391083484	2856352.979972907	F40488	650.8667	22.8	21.75	24.25	13505.0	123448104.0	1.0	0.98	14025.0	55.0	0.9444444444444444	False
5957	1819326.227781341	2143194.292316155	2222542.0059824367	1895089.2252439382	1740795.873153916	1944593.8774360104	940654.1643963563	0.0	1878422.650638525	0.0	1632832.3790305092	1740343.7131539972	2280050.9384076428	1840363.383745109	0.0	2040894.35720539	2124332.481894824	2429911.9503631163	2041829.2479857302	2417232.4110111636	1988433.2801795504	2472829.9774420713	1722609.6068725013	1994418.912771388	1709675.4717812866	392677.1821070354	1705414.456662317	1674983.5335238331	1910850.1982191366	2370716.3371120607	1924849.3144124874	1900165.3806843278	2253899.124844524	2167565.9430866023	2090869.032560341	1599487.12365368	1153654.9305265825	2239940.9793529934	2113470.0566545934	2393308.6418390376	1430951.7230662026	1280036.9116420303	1875422.7993157974	3449385.4564887774	1691444.268274067	596492.3397472185	3154283.4078882122	2605441.715381974	1380358.655866256	1758691.100152074	1781946.568355334	1850619.944164032	2372627.4346337677	2579134.2738384185	F40503	582.1359	188.56	186.99	190.14	12020.0	110652856.0	1.0	0.94	3743.0	57.0	0.9444444444444444	False
