m/z	rtime	p-value	t-score	custom_id	log2fc	name
328.1532	253.92	0.016837289236888726	-6.647339094937136	C19H21NO4,C12H26NO7P	-3.5282204858949626	Norisocorydine,1-[(4R,4Ar,7S,7aR,12bS)-7,9-dihydroxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-11-yl]ethanone,Naloxone,D,L-Stepholidine,(S)-corytuberine,(S)-scoulerine,Laurotetanine,Coreximine,(S)-Boldine,4-[2-(4-Isopropylbenzamido)ethoxy]benzoic acid,1-[(4R,4Ar,7S,7aR,12bS)-7,9-dihydroxy-3-methyl-1,2,4,4a,7a,13-hexahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-7-yl]ethanone,6-Acetylmorphine,(R)-Norisocorydine,Norcorydine,Blood platelet activating factor-acether
328.2326	27.93	0.030582051602834552	-4.724493414074145	C13H26O6	-0.6062512990014035	(x)-2-Heptanol glucoside
300.1209	251.56	0.016837289236888726	-6.423935034917619	C10H22NO7P	-2.413425188096703	Lysophosphatidylcholine
267.1078	273.96	0.016837289236888726	-7.337770330674192	C11H14N4O4,C10H18O8	-1.9197423361883779	tubercidin,2,2-Dimethylpropanal 2,4-dinitrophenylhydrazone,3-Deazaadenosine,Forodesine,1-(3-Carboxypropyl)-3,7-dimethylxanthine,Doxofylline,(2S)-3-(4H-Imidazol-4-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoic acid,7-Deaza-2'-deoxyguanosine,[(2R,3S,4R,5R)-3,4,5,6-Tetrahydroxy-1-oxohexan-2-yl] 3-hydroxybutanoate,Glucose 3-hydroxybutyrate,Glucose butyrate
329.0054	366.84	0.016837289236888726	-6.650322752387983		-1.1692751726611625	
329.0152	364.58	0.028588194150227834	-4.87835549633763		-1.9300328032451652	
267.18	27.41	0.03223536679088892	-4.621262748538614		-0.5182137242777571	
356.0495	324.92	0.030125215552342415	4.751482299456781		1.7085153688947585	
268.1266	274.88	0.04531904179114028	-3.9660806865197586	C10H19N3O4	-1.1480297072358887	Valyl-Gamma-glutamate,Glutaminylvaline,Asparaginylisoleucine,Isoleucyl-Asparagine,Asparaginyl-Leucine,Leucyl-Asparagine,Valylglutamine
331.0105	364.58	0.03733027315633966	-4.277101323607635		-2.0185617077546425	
269.0395	265.39	0.020516563783802424	-5.926975134352661		-1.4062057438763702	
356.9664	210.58	0.04531904179114028	3.971685391235857		0.5937694846384893	
269.113	236.11	0.016837289236888726	-6.9941478874600564	C12H16N2O5	-1.8288712753104406	Musk ambrette,Tyrosyl-Serine,Seryltyrosine,Ser-Tyr
302.1107	201.38	0.023147448937625072	-5.423399476801005	C12H16N2O4	-1.6595329938911973	H-beta-Ala-Tyr-OH,3'-Hydroxyhexobarbital,Serylphenylalanine,Uracil analogue,Phenylalanylserine,Alanyl-Tyrosine,Tyrosyl-Alanine,Epoxy-hexobarbital,Alanyltyrosine
332.1213	247.09	0.020516563783802424	-5.80705115748401	C15H15N3O4	-2.0991578933903625	2-(3,4-Dihydro-2,2-dimethyl-6-nitro-2H-1,4-benzoxazin-4-yl)pyridine N-oxide
332.1925	275.7	0.04882030957312675	-3.805555588884067		-1.9438749827249353	
270.1909	28.2	0.047037238520610876	-3.8776124989191088		-0.4147156900036677	
333.1553	201.65	0.04882030957312675	-3.7966505947723506	C16H20N4O4	-3.1454067919216016	Tryptophyl-Gamma-glutamate,Glutaminyltryptophan,1-p-Menthen-3-one,Tryptophyl-Glutamine
333.1916	284.13	0.04882030957312675	-3.809799972813547	C17H24N4O3,C16H28O7	-2.11831067061361	Lysyltryptophan,Tryptophyl-Lysine,1,8-Epoxy-p-menthan-4-ol glucoside,Neomenthol-glucuronide,Angelicoidenol 2-O-beta-D-glucopyranoside,(1R,3S,4S)-1,8-Epoxy-p-menthan-3-ol glucoside,(S)-p-Menth-1-ene-4,7-diol 4-glucoside,(1S,2S,4S,5S)-2,4-Thujanediol 4-O-beta-D-Glucopyranoside,(2E,4E,7R)-2,7-Dimethyl-2,4-octadiene-1,8-diol 8-O-b-D-glucopyranoside,Menthol glucuronide,Betulalbuside A,(1R,2S,4R,5S)-2,5-Fenchanediol 2-O-b-D-glucoside,(4R,6S)-p-Menth-1-ene-4,6-diol 4-glucoside,(1S,2R,4R)-p-Menth-8-ene-2,10-diol 2-glucoside,(1R,2R,4S,6R)-2,6-Fenchanediol 2-O-b-D-glucoside,Unshuoside A,(1S,2S,4R)-1,8-Epoxy-p-menthan-2-ol glucoside,6Z-8-Hydroxygeraniol 8-O-glucoside,7-Hydroxyterpineol 8-glucoside
303.1448	203.88	0.020516563783802424	-5.925259985211449	C15H18N4O3,C14H22O7	-4.678835993520089	Histidylphenylalanine,Phenylalanylhistidine,Garcinia lactone dibutyl ester
334.0514	256.3	0.034764021829873655	-4.436447357676839		-1.717539288110391	
334.1394	282.81	0.0491630462498508	-3.775480019486142	C16H19N3O5	-2.300906213542497	Glutamyltryptophan,gamma-Glutamyltryptophan,Tryptophyl-Glutamate,10-Acetoxydecarbamoylmitomycin C,Golotimod
334.9238	367.23	0.04107688999021251	4.13130115227973		1.0635775153579985	
304.1613	288.88	0.03356966881755122	-4.535337049276274	C11H21N5O5	-2.035473615061246	gamma-Glutamylarginine,Glutamylarginine,N2-gamma-L-Glutamyl-L-arginine,Arginylglutamic acid
304.2996	33.84	0.016837289236888726	7.012019393488159		0.6922420365368431	
335.0945	246.82	0.02463926808339141	-5.278472345762076	C17H16ClFN2O2	-1.0537613918380409	Progabide
361.1978	256.83	0.016837289236888726	-6.8409972159959	C17H24N6O3	-2.7769494417242306	Tryptophyl-Arginine,Arginyltryptophan
335.9213	367.23	0.049299243886624884	3.7410429827906806		1.2127293840855842	
